path,label
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6034290158600192.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5851434673242112.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6461183819251712.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6633483885608960.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6081215918505984.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5374821988827136.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6232677973753856.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4916224892862464.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5990576350560256.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6151153622450176.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5568189620551680.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6397514485858304.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4892478387781632.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5147690948100096.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6135007443681280.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5965707550392320.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4832520883404800.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5669136355033088.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5808113053597696.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5125254055723008.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6639373091078144.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4796293832507392.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4953554517229568.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6127742154178560.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5882850920366080.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5623032804540416.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4536439188488192.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5773368068407296.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5324760789549056.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4514183422935040.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4934698528669696.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6272880222404608.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5123950935801856.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6074043457339392.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4635494841319424.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5989370026786816.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6604369376051200.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5068876083625984.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4870335868436480.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6689552804610048.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6035538169561088.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4892353804369920.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5143171115778048.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5211601739186176.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6425340421341184.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5885543311212544.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6186161062019072.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5073394326306816.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6489588149256192.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5719355859927040.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4545755211628544.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5177908140179456.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6001316990025728.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4862166303768576.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6557403170471936.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4873866985865216.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5346342329122816.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6157423268069376.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5493750161735680.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4767179167760384.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4631429168234496.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4922449525211136.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4507840683180032.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6017628868968448.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4577419220484096.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6024112151461888.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6055432705540096.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4536832584843264.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5689053095657472.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5863956717502464.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6744241994727424.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6615682449932288.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6299604951760896.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4870513572708352.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6558276118380544.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6369721165283328.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5527262847827968.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5191788354600960.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6722614502359040.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6656672158187520.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5898250752098304.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6064378702987264.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5617046937141248.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6487691489181696.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5460046940995584.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4892322074460160.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5099028603731968.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6252351247613952.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5343991732109312.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6588729667878912.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6660954827784192.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5490875457077248.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5095575424860160.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6293975927357440.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6287200209600512.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6737548858621952.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6233148809543680.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5092017300307968.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5563404968263680.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5749134659158016.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5640497882202112.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4531379117228032.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6345541808029696.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5413096690548736.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5030620608593920.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6368730068025344.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5041919434424320.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5717367424286720.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6532898096152576.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5349536400670720.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6572773059067904.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5948360580136960.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5904065491894272.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5032942424293376.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6175266118303744.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5775958428614656.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5854796764413952.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6202673764237312.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6235534907146240.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6003156846641152.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6077324543918080.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4753391211249664.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6452276128382976.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4907577194315776.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4816814859091968.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4654697795289088.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6075888946905088.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4513545846784000.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5734124339855360.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4902270179213312.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5964278249029632.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5236840053342208.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5013969188159488.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4545276402466816.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6351412680196096.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4620965155700736.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5345393057464320.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4787981346930688.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5806184042856448.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4888716235505664.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4810320709156864.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6461409913208832.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5001202699862016.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6030886766116864.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5066236876554240.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5842839361552384.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5194626086469632.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5978655333285888.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4761203932921856.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4918861465911296.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6477929745743872.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4785455268626432.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5465806106263552.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6225897730342912.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5010653880254464.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4599678773493760.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5714339606560768.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4784947304857600.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5275310549368832.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6728101474074624.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6721189412077568.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5022671672705024.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5935562944937984.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6454178744369152.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6654003020562432.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5447082313777152.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6056796827418624.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4892223323766784.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5519353543917568.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5378807617814528.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6337815149281280.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5286411697651712.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5049543915732992.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6352116585070592.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5137218559541248.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5754146252652544.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6730544488382464.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6393426524241920.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5103370715004928.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5353458435620864.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5636474668056576.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6565721662291968.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5520988110323712.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6643684898504704.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6256859876950016.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6750971747106816.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4866279632535552.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4999918773075968.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5311205302337536.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6189580841648128.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5018818726330368.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4655336113831936.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5066403226845184.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5349154911944704.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6471556236574720.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5510988927336448.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6058542417051648.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5783621963087872.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6547124680392704.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5033077581545472.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6259723391205376.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6075190008086528.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4942760073232384.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4560360143060992.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4837514114236416.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4624406510829568.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6666467300868096.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5598054281379840.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6278733486882816.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5329436155052032.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6240531401146368.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6403280785637376.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5854877429268480.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5988844656656384.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6628764492496896.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5785608519680000.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5748462584856576.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5723304260272128.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5506977528545280.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6117940820705280.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6047056567205888.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6309277905977344.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5337445727993856.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5279316638171136.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5583648222871552.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5960686934949888.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5900831448629248.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5882105768706048.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5525479505264640.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5433025502380032.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5645250158657536.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4998376112259072.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6355143022870528.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6479698886393856.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6123777882587136.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4749418769154048.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5408443596800000.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6240525554286592.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5558003132530688.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4896567301505024.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4514077021831168.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4807752054472704.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6193555062128640.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5639662645280768.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5238533449056256.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6276642139799552.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5666904314216448.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6238357275279360.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4773195984928768.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6533496019353600.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6244863332843520.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5508422705348608.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5168491583766528.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6059795209519104.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5057199476834304.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5826702674493440.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4540673992687616.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6627070727684096.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6050965855666176.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4752758253027328.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4582472350171136.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5982393926156288.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6087170488008704.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6208379645067264.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6271560249769984.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5783327992709120.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4802316639141888.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6003992133894144.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5128717846183936.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6733459445776384.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4959338781212672.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5891634124292096.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5487217042522112.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5856229425414144.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/4859310016299008.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/5592182763290624.png,8
/Users/akildickerson/Projects/DoodleClassifier/data/raw/snowman/6291707781971968.png,8
